id,Amostrado
"""1035740587666931712""",1
"""1036350736144232448""",0
"""1035396149887160320""",0
"""1044179980467548160""",1
"""1041746965745332226""",0
"""1037051230261002243""",0
"""1046434505580584961""",0
"""1040232038664732672""",0
"""1039694187980042242""",0
"""1040168317615579137""",1
"""1039656866740162560""",0
"""1038262715607904256""",1
"""1045355230240677888""",0
"""1038940617831866368""",0
"""1044283748160860165""",0
"""1044708846558760962""",0
"""1039603607354724352""",0
"""1040049546070507520""",0
"""1046735227492737024""",0
"""1044254184701403136""",0
"""1042068792220807169""",1
"""1039526663435034624""",0
"""1039516080559931393""",0
"""1035975241443561472""",0
"""1043283425858334720""",1
"""1045703784297627648""",0
"""1039608673721614336""",1
"""1044699364130795520""",1
"""1045449508530900994""",0
"""1045042401969139712""",0
"""1039158934500728834""",0
"""1041778907102490624""",0
"""1042741168075939840""",0
"""1040379300351012864""",0
"""1044398881344299010""",0
"""1035640482175447040""",0
"""1044972233976893440""",0
"""1046446505891168258""",0
"""1037500894416437248""",0
"""1039205550611984385""",0
"""1046451376077844481""",1
"""1039570455659724802""",1
"""1046424876838522880""",1
"""1038451274642014208""",1
"""1042065867767463936""",0
"""1046851102354952192""",0
"""1045829720879837191""",0
"""1037454278309408768""",1
"""1040255280402124801""",0
"""1042136943335620616""",0
"""1044962087754072069""",0
"""1043137708649054209""",0
"""1045144152713973760""",1
"""1036337946352336896""",0
"""1045983306695749632""",0
"""1036464107128582144""",0
"""1040757768381186049""",0
"""1045432927432118274""",0
"""1037262411953315841""",0
"""1044744891266478086""",1
"""1046746396760657920""",0
"""1038774065203490817""",1
"""1040597388631662592""",0
"""1040683662080200704""",0
"""1044429495648878594""",0
"""1041637291364679682""",0
"""1046882662399533057""",0
"""1045488474927910912""",0
"""1037093494479826944""",0
"""1037083180656984066""",1
"""1037837797397344269""",0
"""1045243939127783426""",0
"""1042596532846043136""",0
"""1038815296059002881""",0
"""1039227928242843648""",0
"""1036821211135795200""",0
"""1046173881088630785""",0
"""1042782720022196224""",0
"""1044915582829821952""",0
"""1038079599157104641""",0
"""1045862290736775168""",1
"""1039222692740825094""",0
"""1044668426160140290""",1
"""1042797581171130368""",0
"""1044014282537684992""",0
"""1044309436205092864""",1
"""1043732901970542592""",0
"""1041748768402681858""",1
"""1041668555517898753""",1
"""1040243236063850497""",0
"""1041280822349914112""",1
"""1036815020473102338""",1
"""1040785481066311681""",0
"""1042516769083207680""",0
"""1043491905554841600""",0
"""1037388232357494785""",0
"""1042036247408136192""",0
"""1045599800945709057""",0
"""1046171170335322112""",1
"""1038926609254887424""",0
"""1038572572739297280""",0
"""1043965067639881728""",0
"""1038477509489246208""",0
"""1043037721315307521""",0
"""1046324619379191811""",1
"""1036698015107624960""",0
"""1045092509284782080""",0
"""1042570565125586944""",0
"""1045467111932522501""",0
"""1036526066733645824""",0
"""1035864493346234368""",0
"""1044076047921287168""",0
"""1044010570226257925""",0
"""1045736816316420096""",1
"""1044595629727469571""",0
"""1037268883302805504""",0
"""1040105142111100928""",0
"""1037534923287080963""",0
"""1040271735826853888""",0
"""1044908006838808576""",0
"""1044658444719009794""",1
"""1046746279760596993""",1
"""1043254697707098113""",0
"""1036387642181648386""",1
"""1042784523237384194""",0
"""1041094287759470593""",0
"""1037146158790045701""",0
"""1041780303260524544""",0
"""1041075227122458624""",0
"""1036307691315048449""",0
"""1042477699116294144""",0
"""1036702952268984321""",0
"""1040364689694310400""",0
"""1038257566529347584""",1
"""1045906328571576320""",1
"""1045750941125763072""",1
"""1040302245370322946""",1
"""1039979685004947456""",0
"""1039517551703674888""",0
"""1041708865958686721""",1
"""1042572732834172929""",0
"""1035665978506584066""",0
"""1045319206668062722""",0
"""1042438014901907458""",0
"""1042103995244978181""",0
"""1044182852051632128""",0
"""1042339783865978880""",0
"""1046912716277997569""",0
"""1042733134813442049""",0
"""1042526802143596546""",0
"""1044677078581477376""",1
"""1042940390591156225""",0
"""1040003528532652036""",0
"""1044373788555702272""",0
"""1037339596076531715""",0
"""1040220919493406721""",0
"""1045009507926061056""",0
"""1038457227307372544""",0
"""1041264663546216448""",1
"""1040566556978290690""",1
"""1046388150095015936""",1
"""1042140530484932608""",0
"""1039148814047817734""",0
"""1040978934790279170""",0
"""1037928126758760448""",0
"""1041356283629121536""",0
"""1038897600865468417""",0
"""1038580877431853057""",0
"""1042093948691513345""",0
"""1040618013257592835""",0
"""1045081610469736449""",0
"""1037352595344437248""",0
"""1041039588729470976""",0
"""1043575806004539403""",0
"""1041669015406604288""",1
"""1036293675909894145""",0
"""1040273217359933447""",0
"""1044311909275717633""",0
"""1045806549309018117""",0
"""1042120459213520896""",0
"""1040239423827443712""",0
"""1044044873928790022""",1
"""1037446746354475008""",0
"""1042562600444338177""",1
"""1039914116914262016""",1
"""1039176045403013121""",0
"""1045171768523206656""",0
"""1045151954169679872""",0
"""1044237121962364928""",0
"""1043699906848940032""",1
"""1041498755093221380""",1
"""1039157208276262914""",0
"""1040299346112204801""",0
"""1046174899168006144""",0
"""1035842695686762496""",1
"""1042947560653172739""",0
"""1040300083747729408""",0
"""1040089134562467842""",1
"""1045386012455829511""",0
"""1035936971758227456""",0
"""1041284028517761027""",0
"""1038112409976807424""",1
"""1041590407677788160""",0
"""1044632314628706310""",1
"""1036805874331906049""",0
"""1040708974360907776""",0
"""1042883211016192000""",0
"""1042493121513308162""",0
"""1042790149443203072""",0
"""1038795475372130304""",1
"""1042473839966478336""",0
"""1035334376136028160""",0
"""1039486984257847297""",1
"""1040738190716559360""",0
"""1043631630601084928""",0
"""1039612409424556033""",0
"""1035852821143453696""",0
"""1040380781267435520""",0
"""1046745199509213184""",1
"""1045382523893755904""",0
"""1045776292866609152""",0
"""1040369631310041088""",0
"""1041795202296496132""",0
"""1046722477727141888""",1
"""1036700574971060224""",0
"""1043373646838939649""",0
"""1036728381096816640""",0
"""1035916738754433025""",0
"""1042876116720148481""",0
"""1040296717428695040""",0
"""1046497249465954304""",1
"""1044645821344600066""",0
"""1044313611206893570""",1
"""1042525175533776897""",1
"""1046089693195116545""",0
"""1045751299810185217""",1
"""1037429124002930688""",0
"""1037704921896964096""",0
"""1038802437178454019""",0
"""1039748416287457280""",1
"""1045047753729036288""",0
"""1044413192615718914""",0
"""1043680617014145024""",1
"""1045421329573392386""",0
"""1042207564291825665""",0
"""1043213900555149313""",0
"""1045824882167173120""",1
"""1042303235984424960""",1
"""1045618684264370177""",0
"""1042502406876143616""",0
"""1041954187343548416""",1
"""1046883402090258434""",0
"""1044469822900367362""",0
"""1046030446721724416""",0
"""1037619493395202048""",0
"""1043833860625248256""",0
"""1035919822213861377""",0
"""1037098608699617280""",0
"""1045424561968287749""",0
"""1042817184769159169""",0
"""1037660796023656448""",0
"""1044432086009073664""",0
"""1040382868013428736""",0
"""1037492980360380416""",1
"""1037377866034503680""",1
"""1042072738083614720""",0
"""1041536574444503040""",0
"""1042754746573119488""",0
"""1040568790315089920""",0
"""1041730573348339712""",1
"""1039752494744784897""",0
"""1044450504078708737""",0
"""1039912791354699776""",0
"""1035732513493274624""",0
"""1039621278997602304""",1
"""1037526052791365637""",1
"""1037347853608407040""",0
"""1043897054605570049""",1
"""1043108518587518976""",0
"""1038928534591422465""",0
"""1042061536603205635""",0
"""1040618737555177473""",0
"""1043091478774509569""",0
"""1036031206180220929""",0
"""1044357510646419463""",0
"""1044964096699969538""",0
"""1037496684715094016""",0
"""1039209931948417024""",0
"""1042864740144435201""",1
"""1036716006847201286""",0
"""1042055037558693896""",1
"""1036683934329921537""",0
"""1044324293017055232""",0
"""1044234399850598400""",1
"""1036436865212137472""",1
"""1043286605228896256""",0
"""1037807102293671936""",0
"""1045890733897650176""",0
"""1046389405169184770""",1
"""1041633666408112128""",0
"""1040391407196954630""",0
"""1045352802082574338""",0
"""1039483972638703616""",0
"""1044048627101052928""",0
"""1043096192098476037""",0
"""1036687192771514368""",0
"""1042783661718949895""",0
"""1037915463802671104""",0
"""1036718101604249601""",1
"""1040690718736564226""",0
"""1045318057458061312""",0
"""1045762800902172672""",1
"""1042443354200571904""",0
"""1043538869189337088""",1
"""1044022145402253312""",0
"""1046186252092035073""",0
"""1042863674073993217""",0
"""1046885032357519360""",1
"""1042155193532665858""",1
"""1036071231341166598""",0
"""1043227702394847232""",1
"""1044638833739014144""",0
"""1043871065318068224""",0
"""1045039140511854592""",0
"""1046505159969378304""",0
"""1035980423724244995""",0
"""1046546667888160769""",0
"""1042387846684979200""",0
"""1037048282382356481""",0
"""1037358480246677504""",1
"""1037298354940719110""",1
"""1042111898131607552""",0
"""1046035807155441664""",1
"""1037143353006145537""",0
"""1038454578105200641""",0
"""1042967649368633344""",0
"""1041365490550091776""",0
"""1037773788597964800""",0
"""1046482413399035921""",0
"""1041692006462959616""",0
"""1040280569798709250""",0
"""1037707062720057344""",0
"""1038460869565460480""",1
"""1042036078994235393""",0
"""1041678936990785536""",0
"""1038889850135633920""",1
"""1041875341575421952""",1
"""1040711530168369152""",0
"""1037927394588483584""",0
"""1045674622375653376""",0
"""1046092626871685122""",0
"""1036980395043119104""",0
"""1042970515001016321""",0
"""1046860338665271300""",1
"""1037592277034708997""",1
"""1037299815980429312""",0
"""1043928074977521664""",0
"""1035940283970670593""",0
"""1042000829623021568""",1
"""1037355325563826176""",0
"""1043218842535817216""",1
"""1046561446132355078""",0
"""1035374500999847936""",0
"""1035907376300400641""",0
"""1044733997610397696""",0
"""1043626909731557378""",0
"""1044504147222032384""",0
"""1045490416664137728""",1
"""1037160309935558656""",1
"""1041301893350387712""",0
"""1044979799637315587""",0
"""1041316682147524608""",1
"""1038446454791172096""",0
"""1044340270047907842""",1
"""1037383992302100481""",0
"""1045448148720787457""",0
"""1038405104154628097""",0
"""1038495931790962688""",1
"""1043115059843489792""",0
"""1038546088750456832""",0
"""1036266867462090752""",0
"""1044764549000310785""",0
"""1042776587282903040""",0
"""1042937542310551552""",0
"""1041120189344043008""",0
"""1036564195779727361""",0
"""1042257750946971649""",0
"""1044283505948200961""",1
"""1040015443413659656""",0
"""1037866899017805831""",1
"""1040706943353057282""",1
"""1039553341305577473""",1
"""1043200389129097216""",0
"""1036602095011618816""",0
"""1035437034188533760""",0
"""1041900394056740864""",1
"""1040263151084875776""",0
"""1040574381741596673""",0
"""1043315080249716736""",0
"""1039697237557817346""",0
"""1042904276689809408""",0
"""1035761146861629440""",0
"""1043237685836619776""",0
"""1046221452494733314""",1
"""1043511782390808577""",0
"""1046533880877121536""",0
"""1036435929160982530""",0
"""1039538347012698115""",0
"""1039155955911610369""",0
"""1043614550757498880""",0
"""1042526910868336641""",0
"""1042445953318432770""",0
"""1039465018557956096""",0
"""1043200461837402112""",0
"""1041743915320311809""",0
"""1041574014085419009""",0
"""1044355798791385088""",1
"""1040986034639720449""",1
"""1036189716230692864""",0
"""1040337820928417792""",1
"""1042957396098920448""",0
"""1037159332515905538""",0
"""1037818181207957504""",0
"""1045848107064455170""",0
"""1045026353471475718""",0
"""1043966117209919494""",0
"""1036481310896926720""",0
"""1039462413966499840""",0
"""1037386304940650496""",0
"""1040724037612306432""",0
"""1045022055345913858""",0
"""1046910989013278721""",0
"""1039666411705196546""",0
"""1043901558264664065""",0
"""1039149922937913344""",0
"""1036710946700488707""",0
"""1045667114621784064""",0
"""1036234743883411457""",0
"""1038931658588733440""",0
"""1037256846447398912""",0
"""1039243215180771328""",0
"""1046128048259702786""",0
"""1045800359426510848""",0
"""1038031873551814657""",0
"""1036582439383121921""",1
"""1041261210073743360""",0
"""1040269730928623616""",0
"""1035498639530094592""",0
"""1045019251466285059""",1
"""1037860585197789186""",0
"""1036697830675677184""",0
"""1044396596945981441""",0
"""1039690979262050306""",1
"""1037137469903437824""",1
"""1040018766128656384""",1
"""1042117428623429634""",0
"""1046393062954430464""",0
"""1037152996759687174""",0
"""1040722587926577157""",0
"""1042513041160654849""",0
"""1039815726599733249""",1
"""1042200135067947009""",0
"""1039932515753099265""",0
"""1037772506319474688""",0
"""1040396891685416961""",0
"""1036790483559870464""",1
"""1037760055100223489""",0
"""1035760280813350912""",0
"""1043126586176925696""",1
"""1041059940914421761""",1
"""1043883750122303488""",0
"""1037805668324073472""",0
"""1046185424329363456""",0
"""1041081027471581184""",0
"""1045830882471350272""",0
"""1044095196693180421""",0
"""1042877166315290626""",0
"""1044765712147984389""",0
"""1045755002814439425""",0
"""1042154330881552384""",0
"""1041708908388147200""",0
"""1035544525261955073""",1
"""1045667277956370433""",0
"""1038974960121929733""",0
"""1045063342686121984""",0
"""1046787233053900800""",0
"""1040730023949488128""",0
"""1046861841257914369""",0
"""1039443067722457088""",0
"""1045572643930419200""",0
"""1042427214128709634""",1
"""1035577171534856193""",1
"""1043299660939620352""",0
"""1036636324583882753""",0
"""1040527795284320258""",0
"""1038216430515367937""",0
"""1043954278484910081""",0
"""1041436132234420226""",0
"""1038173757934850048""",0
"""1041995669022670848""",0
"""1042044061207724032""",0
"""1045327763970945024""",0
"""1041354676673949698""",0
"""1037651604068020224""",0
"""1046235569536331776""",0
"""1043034953750011904""",0
"""1042902472757407744""",0
"""1040457466784505857""",1
"""1040676961759244288""",0
"""1037516462632652800""",0
"""1039880326087094272""",1
"""1044042900018008069""",0
"""1040641424365178881""",0
"""1044611838728704001""",0
"""1039549228572274688""",0
"""1045370935073808384""",1
"""1046618685711028224""",0
"""1039992044914130945""",0
"""1036244681569566720""",0
"""1044730847725793280""",0
"""1042515121560584192""",1
"""1036685849344266240""",0
"""1046691533582413825""",0
"""1042873863888093184""",0
"""1045654106222841856""",0
"""1041331345979518983""",0
"""1043508272672722944""",0
"""1046450168558743553""",0
"""1046429934376374274""",1
"""1040836835616989184""",0
"""1044041095942991872""",0
"""1042438110905282560""",0
"""1040301761351835648""",0
"""1044273262128238592""",0
"""1042873201553010693""",0
"""1040266192664113152""",0
"""1044370265285775360""",1
"""1046567829741457408""",0
"""1036456231261691904""",0
"""1045679086272745472""",0
"""1035925511359356928""",0
"""1036472733398392832""",0
"""1039838545454817280""",0
"""1043264388633972736""",1
"""1039366952966410242""",0
"""1037309540340060162""",0
"""1043457804978331649""",0
"""1044258614779793408""",0
"""1042216132625813504""",0
"""1046460110644678657""",0
"""1038890027789549568""",0
"""1042433424068407296""",0
"""1044057476205826048""",1
"""1040425531550908417""",0
"""1042945261033664512""",0
"""1036232275594293248""",0
"""1035634875859181569""",0
"""1035519356959113216""",0
"""1039507379077824513""",0
"""1041449287601672192""",0
"""1042949017028755457""",0
"""1046418270725853184""",0
"""1036827539493343232""",1
"""1040521535885389825""",0
"""1037317962108215296""",0
"""1042199151117836288""",0
"""1036066935249805312""",1
"""1041658473233174528""",0
"""1040566276828086273""",0
"""1037078321354424321""",1
"""1045331887869374464""",1
"""1035524320057995264""",1
"""1042437142545350658""",1
"""1044944750477004800""",0
"""1044693871383457792""",0
"""1039582357865594881""",1
"""1039907716209070080""",1
"""1039553401925918721""",1
"""1046397239168585728""",1
"""1036281956709945344""",0
"""1043250059108855809""",0
"""1040633434127917057""",0
"""1039487990601588736""",1
"""1039811402112753664""",1
"""1039235303867920384""",0
"""1036763920734871552""",0
"""1045996738908221440""",1
"""1046530182989918210""",1
"""1039254139350466560""",0
"""1044650579929305088""",0
"""1038779865296711680""",0
"""1044734974728052737""",0
"""1043316024207130629""",0
"""1043885851271467008""",1
"""1044775188565495808""",0
"""1044590652695162880""",0
"""1039351186762199041""",0
"""1041101692803186690""",0
"""1036263267755274240""",0
"""1044616808710492160""",1
"""1042874225999192066""",0
"""1045065594385702914""",1
"""1038827702751379457""",0
"""1037729679728410625""",0
"""1041112240303288326""",0
"""1041138846581317632""",1
"""1038776716037181440""",0
"""1037606138391474176""",0
"""1045310886532042752""",1
"""1042462466595119105""",0
"""1043330843488514048""",0
"""1039393755890036737""",0
"""1042923395371999233""",0
"""1040529596368777216""",1
"""1037795080072044545""",0
"""1037402697601884160""",0
"""1043880041506131968""",0
"""1044244574288441344""",1
"""1038823335361175552""",1
"""1039523034640666626""",0
"""1037413855943647233""",0
"""1037351854118715392""",1
"""1035621996892049408""",1
"""1042469409850380295""",0
"""1037053072114102274""",0
"""1036814938604494848""",1
"""1035481163744337920""",1
"""1043665834596605952""",0
"""1035408067356225537""",0
"""1038735138677567489""",0
"""1046485995200217088""",0
"""1038213063298768899""",0
"""1045453359107502080""",1
"""1045301164575784960""",0
"""1040331280758530055""",1
"""1037425886885240833""",0
"""1046892349618606082""",0
"""1040946247832674306""",0
"""1036324623632269314""",1
"""1041513932807172096""",0
"""1046525210718072833""",0
"""1044355918165626882""",0
"""1042141012125204486""",0
"""1036960339621888001""",0
"""1036760785572249600""",1
"""1045472836314378241""",0
"""1044233501460111360""",0
"""1035983357144977408""",0
"""1040283972419416066""",0
"""1037493964897693697""",1
"""1037708168535715841""",1
"""1039354063081664513""",0
"""1045001493689126912""",1
"""1042437964666687488""",0
"""1042055995130880000""",0
"""1045786330872107008""",0
"""1038723249494994944""",0
"""1042982206728167424""",1
"""1036270921001132037""",1
"""1042836158928039937""",0
"""1045068319982784512""",0
"""1039603673209495553""",0
"""1044183950556647424""",0
"""1043318729046745089""",0
"""1042824132000395264""",0
"""1044270135253651456""",0
"""1039901989155598336""",0
"""1045117849860214786""",0
"""1044047172629655552""",1
"""1042182365676793856""",0
"""1036040028370227201""",0
"""1040438849636319232""",1
"""1037322609548029952""",1
"""1045375852454776833""",0
"""1042355561420005376""",1
"""1041978499559579655""",0
"""1045373725170978821""",0
"""1035966419047997441""",0
"""1035707651689263104""",1
"""1044279664947154946""",0
"""1038353816796577792""",0
"""1043076364889415681""",1
"""1042083877630693377""",0
"""1040085469516783616""",0
"""1044794282396307456""",1
"""1036353181679267842""",0
"""1035866550786576384""",0
"""1040370788858318848""",0
"""1045539452179951616""",1
"""1039415916650549248""",0
"""1037733163714457600""",0
"""1039210087510892546""",1
"""1036336063495774208""",0
"""1044939236439257088""",0
"""1038973868545896448""",0
"""1038908649450745858""",0
"""1040760986276425728""",1
"""1037734354632491008""",0
"""1045413715154268161""",0
"""1044710537949564929""",0
"""1041771346743750656""",0
"""1036284351535824896""",0
"""1041670683804221440""",0
"""1037069406927560705""",0
"""1044687818797326338""",1
"""1037802496440389632""",0
"""1035906941187485702""",0
"""1035664769007722496""",0
"""1045727221170798592""",0
"""1041712466013683712""",0
"""1039987276753731584""",0
"""1044766839455256577""",0
"""1046853780418060288""",0
"""1037264263553933312""",1
"""1044218440725213184""",0
"""1041090971566518272""",1
"""1036552584734167040""",0
"""1042113858276667392""",0
"""1039508375569096704""",0
"""1036715472421642240""",0
"""1039524967304626176""",0
"""1037374057333682176""",0
"""1036645047188508674""",0
"""1036963688706658306""",0
"""1036776702536544256""",1
"""1036733121629171713""",1
"""1042503620896477186""",0
"""1044809821764169729""",0
"""1042854018156920832""",0
"""1035576017111408641""",0
"""1040594773734838277""",0
"""1046314541024456704""",0
"""1035446625987178497""",0
"""1040770462647767040""",1
"""1040053669490814978""",0
"""1045310791975612416""",0
"""1036713329727819777""",1
"""1042211883766505472""",1
"""1036031218410635264""",1
"""1040369605309616129""",0
"""1045171755441168384""",0
"""1046388455201075200""",0
"""1045700037500686341""",0
"""1039878566673108992""",0
"""1042756186259562496""",0
"""1042735328212275201""",0
"""1046770432513331200""",0
"""1045012179366424576""",0
"""1045885060753367040""",0
"""1039639806005989376""",0
"""1043138221151059968""",1
"""1042053600510394370""",0
"""1039618479211651072""",0
"""1042389527510306816""",0
"""1045591010158481408""",1
"""1038305380692938753""",0
"""1039989564138373121""",0
"""1036803536653180929""",0
"""1039157244913504261""",1
"""1036701248672739329""",1
"""1037697791013908480""",0
"""1036310910883778561""",0
"""1039083726293098497""",0
"""1041028763029430273""",0
"""1043095473299619841""",0
"""1040570860262903809""",1
"""1038241086391640069""",0
"""1041686916830244864""",0
"""1046203261408219137""",0
"""1038499139255001089""",0
"""1044357278412025857""",0
"""1040274523084521472""",0
"""1044508802756730880""",0
"""1037105813528166400""",1
"""1044663597194825728""",1
"""1040253576889753600""",0
"""1043907572338765825""",0
"""1046413233186373634""",0
"""1043168094926061568""",1
"""1042638504742674432""",0
"""1045683945281646592""",0
"""1035521326587494400""",0
"""1041106891055587328""",0
"""1041106438163181568""",0
"""1046474009024626689""",1
"""1037129516353826816""",0
"""1044607357022609408""",1
"""1038073038623916032""",0
"""1045494380747018240""",0
"""1045392496816259072""",0
"""1038820576536735749""",0
"""1044605295832502279""",0
"""1039671799284461568""",0
"""1044689222089809920""",1
"""1045604068507480064""",1
"""1038529598286450694""",0
"""1041862547190804484""",1
"""1044665860340805633""",0
"""1039542383455739904""",1
"""1040288411343630337""",0
"""1045072846630924288""",0
"""1045650737903153152""",0
"""1037782314275753984""",0
"""1039171105263632384""",0
"""1042554953674350593""",0
"""1036928282816655360""",0
"""1042770055933689862""",0
"""1036414651943333893""",0
"""1043895696892547072""",1
"""1041124511867969536""",0
"""1045327862990090240""",0
"""1044341243675914240""",1
"""1042159185587318785""",0
"""1036255028498128896""",0
"""1046034597736337409""",1
"""1040728788567564292""",0
"""1043289354414776321""",0
"""1041752535969804289""",0
"""1042955123624996864""",1
"""1035656251768811526""",0
"""1045646917043191808""",0
"""1040921922878488577""",0
"""1042575593236250624""",0
"""1041037751662141440""",0
"""1035781105977192448""",1
"""1035924469825634306""",0
"""1043509055564783616""",0
"""1041743887902171136""",0
"""1039531528802500608""",1
"""1043854858795839489""",0
"""1042439986593902592""",0
"""1045694737443901440""",0
"""1042432567566327808""",0
"""1046760676583190528""",0
"""1040281912537960453""",0
"""1045017753436999680""",0
"""1042873310734888960""",0
"""1040831682197250048""",0
"""1042708259096809472""",0
"""1040437577906642949""",1
"""1042379271996690432""",1
"""1044345736085696513""",0
"""1035741660947378176""",0
"""1038373668697649152""",1
"""1045344498686066689""",1
"""1042784754033152000""",0
"""1045703268511436800""",1
"""1040054694289260544""",0
"""1041696111214436352""",0
"""1039259678017036288""",1
"""1046546490368421888""",1
"""1043921407573454854""",0
"""1041789262126108672""",0
"""1036412862061838336""",1
"""1036316920478281730""",0
"""1038874548039495681""",0
"""1045405316303777793""",0
"""1039498912309108741""",1
"""1035999024552337409""",0
"""1042474156695146497""",1
"""1042810869451771906""",0
"""1046509266478268416""",0
"""1036342587920138241""",0
"""1044251943265333250""",0
"""1043961527794110464""",1
"""1041793529230643200""",0
"""1045558214614548480""",1
"""1042762823409983489""",0
"""1046183546052923394""",1
"""1038170197943898112""",0
"""1042177242577756165""",1
"""1039202684493070337""",0
"""1036165043459710976""",0
"""1042508850555891712""",1
"""1039959900762329088""",0
"""1035581277464739841""",0
"""1036439735265308677""",0
"""1035506640781332480""",0
"""1045696728224198661""",0
"""1042778230258905089""",0
"""1041658921776291841""",0
"""1036247218334965760""",0
"""1035931729494716416""",0
"""1044622277021708288""",0
"""1046489448375037953""",0
"""1042173756024737797""",1
"""1040707461127262210""",0
"""1046532406713503744""",1
"""1046911723154890752""",0
"""1039312422929092609""",0
"""1045002183819882496""",0
"""1038692327131369472""",1
"""1039293589476581376""",0
"""1040310542488006656""",0
"""1036239085097181184""",1
"""1040241040375115776""",1
"""1037769885697363968""",0
"""1044357361949954048""",0
"""1041062832475959296""",1
"""1037051447505035264""",1
"""1040923047241371648""",0
"""1042132985624059904""",0
"""1042714890316734469""",0
"""1036770965282344961""",0
"""1040980600377810946""",0
"""1038566864039931904""",0
"""1038824152696868864""",0
"""1040869810022887424""",0
"""1039382286842699777""",0
"""1038438082406764544""",0
"""1040685679464861696""",0
"""1036596893701365760""",0
"""1046386522528862214""",0
"""1046471223415386115""",0
"""1043667243954057217""",0
"""1045708432341438464""",0
"""1039905906069327873""",0
"""1043940095190085632""",0
"""1045330211791876096""",0
"""1038400514734661632""",0
"""1043207022651551745""",1
"""1046162412859273217""",0
"""1045161707797204992""",0
"""1042665238930309121""",0
"""1037523017113448449""",1
"""1044040717591621633""",0
"""1041771991802568705""",0
"""1042812282181439488""",0
"""1036990997027336192""",0
"""1036223857085083649""",0
"""1040259039215726593""",1
"""1037497894109110272""",0
"""1039852496347430912""",0
"""1040028106394882049""",0
"""1039014450995634176""",0
"""1036605615395758080""",1
"""1040583449575415808""",0
"""1042356468484333568""",0
"""1045847514606456832""",0
"""1044217751655657472""",1
"""1041890908260782081""",1
"""1044646017868734464""",0
"""1041763746400620544""",0
"""1043543677874962433""",0
"""1036977441217101824""",1
"""1040456557509718018""",1
"""1041448130045243392""",1
"""1039267510900731904""",1
"""1042991209969405964""",1
"""1043518234513887234""",0
"""1045069869979512832""",0
"""1036086986459803648""",0
"""1039337266932588544""",0
"""1037458629341925376""",0
"""1039903201141694465""",1
"""1044216068821209089""",0
"""1044396329286479873""",0
"""1043111810126307328""",0
"""1035734533377859584""",0
"""1041354345529389057""",0
"""1040347819348058113""",0
"""1046519238364733441""",0
"""1045358151455920128""",0
"""1041814106167226368""",1
"""1037270336906121216""",0
"""1038103914636292097""",0
"""1041086828131037189""",0
"""1044618713348141056""",1
"""1042351059623182342""",0
"""1035895204014944256""",0
"""1046852387376381953""",0
"""1042549694881120257""",0
"""1035879664990994433""",0
"""1046360281457209344""",0
"""1040241377139994624""",1
"""1043095526198181888""",0
"""1038966526156521472""",0
"""1035997564565430272""",1
"""1037458549817991168""",0
"""1046816420959543296""",0
"""1036588397173911554""",0
"""1046432756757147653""",0
"""1041436084666806272""",0
"""1045473948635459585""",0
"""1039862858245464064""",0
"""1041654771961290757""",1
"""1038681357835227136""",0
"""1042232737518764032""",0
"""1044926976975392768""",0
"""1038556231328296961""",0
"""1037708187422605312""",0
"""1045101400835936257""",0
"""1042133420229513222""",0
"""1046164227365515264""",1
"""1040026327427035137""",1
"""1044232529778278403""",1
"""1037309857240702976""",0
"""1036555960586854401""",0
"""1038505497085845507""",1
"""1037160724123070464""",0
"""1041140969524084736""",0
"""1040268972644610048""",0
"""1041883097783001088""",0
"""1044928231013535745""",0
"""1043360903075389440""",0
"""1045760236462788608""",0
"""1041691271222448130""",0
"""1045095374363529216""",0
"""1036657304127655936""",0
"""1042076052594548737""",0
"""1046364627830001664""",0
"""1038830143202938885""",0
"""1042438174105116672""",0
"""1037370451394224128""",1
"""1039926404169826305""",0
"""1037294817183784961""",1
"""1035670777683750912""",0
"""1035881089267650560""",0
"""1035627740236537856""",0
"""1040774371663593472""",1
"""1042409517982642176""",0
"""1044402614451011585""",0
"""1035932925643161601""",0
"""1040417321989402624""",1
"""1044989220421586945""",0
"""1045708908516454406""",0
"""1037490980692393984""",0
"""1038924593866657792""",1
"""1036076942225756160""",0
"""1036259360572432385""",1
"""1038467236825112579""",0
"""1037316268435677184""",0
"""1041053556038488064""",0
"""1039205164203356160""",0
"""1046838828256903168""",0
"""1042554957692514304""",0
"""1046250232760209410""",0
"""1045712303029719040""",0
"""1041394420543877120""",0
"""1042204295993745409""",1
"""1038802696847929346""",0
"""1045810822298112003""",0
"""1038399656932270082""",0
"""1037452882344390656""",0
"""1038934473604124672""",0
"""1041069617505030144""",0
"""1045053398540865536""",0
"""1044512455018389504""",0
"""1044641770284437504""",0
"""1040576690206986240""",0
"""1040100419018604545""",0
"""1037360988985540608""",0
"""1045119370748473344""",0
"""1041164205859254273""",1
"""1045773041999974400""",0
"""1035607506578493441""",0
"""1043889479432523778""",1
"""1041789473930051584""",0
"""1040624937457770499""",0
"""1035931736545390592""",0
"""1045397050299469830""",0
"""1046773251538657285""",1
"""1040199376092770305""",1
"""1042924668246736896""",0
"""1040329650948366336""",1
"""1041753932484235264""",0
"""1045681173601701889""",0
"""1044034794852700160""",0
"""1040626384186605568""",0
"""1041378542158798849""",0
"""1040781538877685761""",1
"""1042748033639895040""",0
"""1037397313432506376""",1
"""1037457485542707200""",1
"""1045095846017204226""",0
"""1045283601703735296""",0
