id_usuario;followers
1001677691375013888; "46"
978235438187139072; "45"
903587873261309953; "45"
894980986156576768; "45"
844664725040484353; "45"
55738322; "45"
3092131418; "45"
189741330; "45"
15116086; "45"
143965737; "45"
1040281608; "45"
10196692; "45"
1012366616812752898; "45"
995364681811480576; "44"
985342003616649217; "44"
961634152201314310; "44"
875796361366601730; "44"
841441901471531008; "44"
829040996826611712; "44"
4800304575; "44"
3131633337; "44"
2923381307; "44"
282357175; "44"
21036630; "44"
951147383739600896; "43"
942392036761718784; "43"
858015911634141187; "43"
808386514933731330; "43"
784740463131721728; "43"
506117007; "43"
3834220276; "43"
347321271; "43"
276971913; "43"
171146910; "43"
1066222178; "43"
103033754; "43"
102831176; "43"
956497971520200704; "42"
750407332379623425; "42"
3107550845; "42"
2801030707; "42"
2794713207; "42"
173657094; "42"
15235442; "42"
121868347; "42"
963205129; "41"
955272470076035072; "41"
904793210886774784; "41"
721873342056308736; "41"
711144644982259712; "41"
3339197481; "41"
2398427252; "41"
931886303871979520; "40"
918199181801672705; "40"
81951435; "40"
4374649036; "40"
33664146; "40"
2750006003; "40"
2491461073; "40"
159941690; "40"
971775833655439361; "39"
918309200715010048; "39"
900860297216487425; "39"
850709430731776001; "39"
828716535845904385; "39"
784827247614169088; "39"
750877405527543808; "39"
74780868; "39"
74164672; "39"
375676446; "39"
2317054308; "39"
1876779656; "39"
1625803686; "39"
1000088088092299264; "39"
970724277568856066; "38"
872662553293459457; "38"
560406909; "38"
51122611; "38"
47120563; "38"
322704456; "38"
2867844088; "38"
1951996532; "38"
143595472; "38"
994681302472384512; "37"
928967757894508544; "37"
918187964840194049; "37"
91672746; "37"
869631097138810880; "37"
728701729416609792; "37"
725333172888702977; "37"
486130926; "37"
394214671; "37"
3701411297; "37"
2897870422; "37"
27339164; "37"
1015017928083886080; "37"
996174053881929728; "36"
855570035053649921; "36"
620621109; "36"
532301567; "36"
2859327718; "36"
167873414; "36"
1017375350282706944; "36"
888180938030632960; "35"
886992741686751233; "35"
865783206875975680; "35"
3344080095; "35"
321566083; "35"
2400280043; "35"
2310585066; "35"
996210583191072768; "34"
956746504043048971; "34"
91179313; "34"
895361807375888386; "34"
868835157838618624; "34"
847854421; "34"
816703843576795138; "34"
782918681055625216; "34"
3093646845; "34"
1286395316; "34"
1015428829484023808; "34"
996561883254738944; "33"
976538497204047874; "33"
892843641412235265; "33"
740206520797892608; "33"
731512795485851655; "33"
483406212; "33"
36225786; "33"
362040795; "33"
3071348254; "33"
2542063490; "33"
983518787831058433; "32"
983143536848760832; "32"
3616504097; "32"
287915786; "32"
2765695331; "32"
237338612; "32"
1013214305087623169; "32"
1001225178712563712; "32"
950795731241197568; "31"
838017694523871232; "31"
814512471251832832; "31"
55420652; "31"
2836640397; "31"
219447317; "31"
183724321; "31"
131989937; "31"
1002177063103684615; "31"
995295168864706561; "30"
965427555913388032; "30"
963838455976484864; "30"
870751775132983297; "30"
4196690116; "30"
2972191487; "30"
2955014806; "30"
254067942; "30"
1011745545906524162; "30"
999056993120849920; "29"
998741747126751233; "29"
987850870531518465; "29"
972892467220697091; "29"
96849447; "29"
948969030215458816; "29"
932269870493954050; "29"
885235226477285378; "29"
4870691669; "29"
373693760; "29"
3429257879; "29"
178828369; "29"
1011730710644903936; "29"
1003039982066466816; "29"
1002330835062808576; "29"
950043803355934720; "28"
908389470797549570; "28"
878125089115582464; "28"
816420061; "28"
70837363; "28"
272967301; "28"
2667517068; "28"
1016268714285641728; "28"
1011222302137180161; "28"
910206719548121088; "27"
898370629690429444; "27"
893166586617634820; "27"
855889672727343105; "27"
820405424583311360; "27"
68771268; "27"
2540941438; "27"
2172628639; "27"
869742451216580608; "26"
854458934274514947; "26"
22714703; "26"
100493991; "26"
1004634982030159872; "26"
997693126159593473; "25"
993245950310322177; "25"
912801119973330944; "25"
904995973; "25"
74600623; "25"
469752615; "25"
3072872573; "25"
2982870623; "25"
1011994714936102912; "25"
961659632602288128; "24"
90877213; "24"
713331468785872896; "24"
55754530; "24"
353327496; "24"
3282285532; "24"
2936887443; "24"
1121034919; "24"
1016981154430357504; "24"
1007659116544905218; "24"
57072474; "23"
374055589; "23"
2497100726; "23"
1021064594993876992; "23"
997262652844924929; "22"
983668684945285120; "22"
974057842763235328; "22"
952305403769081856; "22"
2966337663; "22"
2718946144; "22"
2612634216; "22"
207739786; "22"
144002823; "22"
127381485; "22"
1014254896219131904; "22"
1003783619419299840; "22"
986629697680363520; "21"
91024317; "21"
899101019371700224; "21"
877427219618045952; "21"
836953042654212097; "21"
4048954090; "21"
371989144; "21"
368346046; "21"
3533879416; "21"
171498019; "21"
1228006176; "21"
911782288383463430; "20"
871200745076518913; "20"
86175280; "20"
712419844772249600; "20"
70484623; "20"
2730421193; "20"
240266637; "20"
1018625135299973120; "20"
1011798901685399553; "20"
1004745975737606144; "20"
999812001642745856; "19"
955033770029191168; "19"
834055129183768576; "19"
766617847925735424; "19"
712382799395872768; "19"
4559109856; "19"
3288837685; "19"
1016118155616423936; "19"
999754697673269249; "18"
978027824941543425; "18"
976172569748541442; "18"
972106290989322242; "18"
968243749297025024; "18"
922666516415483909; "18"
911712454299799557; "18"
811726620017000450; "18"
714495534904508416; "18"
526526821; "18"
42149840; "18"
37091327; "18"
3070508110; "18"
1004089522186063873; "18"
965163633016795137; "17"
937037868178051075; "17"
880757138745958400; "17"
770247383447965696; "17"
4709744836; "17"
3386645999; "17"
313103606; "17"
2498183889; "17"
1908695143; "17"
1008333199838244864; "17"
1004798261084020736; "17"
1000178147688701952; "17"
1000048973208530944; "17"
973169790171910145; "16"
970666825158709248; "16"
957501403; "16"
854410193987391489; "16"
840902249492676608; "16"
808334029669928960; "16"
735920420008955904; "16"
735890653356412929; "16"
716783987209998337; "16"
57523163; "16"
39764496; "16"
2330715865; "16"
2164933525; "16"
1264894153; "16"
1059280394; "16"
1017182012363411457; "16"
1011424316712542208; "16"
1010008628412051456; "16"
1008448455122018305; "16"
996392134604476416; "15"
945843652999499778; "15"
921417376553488388; "15"
55437877; "15"
3702267604; "15"
3154504582; "15"
3094443861; "15"
2418152826; "15"
2234755813; "15"
171296411; "15"
1018220881045278720; "15"
971748802456702976; "14"
924991845284876288; "14"
834501017442123777; "14"
59500083; "14"
1838758514; "14"
963570506153816064; "13"
811340562246881281; "13"
366273332; "13"
321695608; "13"
2544219925; "13"
14183051; "13"
1321264290; "13"
987131886; "12"
920059829670043648; "12"
885164502702075904; "12"
840680624; "12"
806366476814995456; "12"
58691382; "12"
50153262; "12"
188102309; "12"
1689796032; "12"
141271548; "12"
1010626409348452352; "12"
978356991843340288; "11"
96741939; "11"
954023820918251520; "11"
912012729275305984; "11"
868264547181899776; "11"
842434883502915585; "11"
767011496303943684; "11"
569424268; "11"
56746356; "11"
3337464507; "11"
16875845; "11"
1612604113; "11"
128287281; "11"
1010289329338507264; "11"
982413545362083840; "10"
978391616301027329; "10"
976969585718104065; "10"
974468182005178373; "10"
971027809601810433; "10"
968478668786946049; "10"
957931407317364736; "10"
915907650222743552; "10"
913911526888796160; "10"
886377684577681409; "10"
859845421824454657; "10"
816665333264248832; "10"
78111845; "10"
724220265174016001; "10"
64268565; "10"
417445247; "10"
325073684; "10"
2935935047; "10"
230845021; "10"
152474715; "10"
1013595000620371971; "10"
1012083798207549440; "10"
1009889322751971331; "10"
972621363667177479; "9"
888547844470255616; "9"
848387088; "9"
795273584344264704; "9"
3245568678; "9"
1013389669634015232; "9"
1012689084119207936; "9"
1003730411472736257; "9"
989209754546434048; "8"
981544142693167105; "8"
969396353980944384; "8"
935303813405249537; "8"
913048288697421824; "8"
896587192927219715; "8"
892840565339029504; "8"
892497996851687424; "8"
891615995500122112; "8"
871760960310177792; "8"
837403608975028225; "8"
835192137633398785; "8"
709091142537756672; "8"
3914921546; "8"
349763660; "8"
326875144; "8"
1702890342; "8"
16996132; "8"
1011374288841175040; "8"
999110437219323904; "7"
986754785239093249; "7"
942458927358324736; "7"
919624986293358593; "7"
882060652814249984; "7"
831247500950568965; "7"
803720373929971716; "7"
428209832; "7"
3482807297; "7"
3379389521; "7"
2999924535; "7"
2482945382; "7"
2475474504; "7"
1015470230389133313; "7"
1001581343527129089; "7"
1001041200953118720; "7"
987001924565250048; "6"
940398795619225600; "6"
822263493734924288; "6"
806925242; "6"
744490046871474176; "6"
4639868301; "6"
2978276290; "6"
1016874678231683073; "6"
1015671172132990978; "6"
1011644756458459136; "6"
1010636697166544896; "6"
1005580156025655297; "6"
1003801362826776576; "6"
1001140937588903936; "6"
987170388227645442; "5"
972886273957515265; "5"
967113498202341378; "5"
92858149; "5"
913786249651122177; "5"
4870706595; "5"
3788114117; "5"
3303592042; "5"
3298766660; "5"
3127682399; "5"
2748950598; "5"
243781177; "5"
2234859558; "5"
217889527; "5"
1969016700; "5"
1018472243792400384; "5"
1013193643329511424; "5"
998911350800834560; "4"
993990265890328576; "4"
991464693008134144; "4"
927099964098011137; "4"
888326812471881728; "4"
824710913467027456; "4"
3959757154; "4"
356206334; "4"
312368897; "4"
2518813687; "4"
1018683408988475392; "4"
1013082595817607169; "4"
1009217807966523393; "4"
1007598683247005697; "4"
988060367824785416; "3"
982986368820367361; "3"
982069363825000448; "3"
954458522; "3"
950558731368128522; "3"
932991934133669888; "3"
932315986946117632; "3"
929542507691638785; "3"
92347713; "3"
901725513886126081; "3"
874658671355195392; "3"
792095187631767552; "3"
58206293; "3"
4107538936; "3"
2784581055; "3"
1158519482; "3"
1016827769139982337; "3"
1004444836223733760; "3"
986333291816120320; "2"
982619161452072960; "2"
929352893383237633; "2"
922488582362796032; "2"
783732162793177092; "2"
771063175664009216; "2"
743554018086129665; "2"
3332832783; "2"
1017609580287799297; "2"
1016388531458060288; "2"
1014924275378212867; "2"
1011356738535280640; "2"
1007049696412610563; "2"
993958824678690816; "1"
988559074676690944; "1"
951976704003723266; "1"
950781072; "1"
917565635978244097; "1"
823026943717150720; "1"
742089674685042688; "1"
723991720350879744; "1"
462378943; "1"
460644320; "1"
2811397689; "1"
1023511482795995137; "1"
1021526896432095233; "1"
1018663127997730816; "1"
1018545478101659648; "1"
1015739264196382722; "1"
1015177395882676224; "1"
1001862674563596289; "1"
1000162326929137664; "1"
989119301473984512; "0"
981722912884436992; "0"
980960439621312512; "0"
979379663775715328; "0"
959754733798985728; "0"
922032370961862656; "0"
894637796853501953; "0"
876874579100282881; "0"
846538206887776256; "0"
827609236020555778; "0"
4332505582; "0"
4258838079; "0"
415067075; "0"
163331292; "0"
1023697969458147328; "0"
1020539804528922625; "0"
1020518206270779398; "0"
1015426763109863424; "0"
1010951069902540802; "0"
1009155196281384966; "0"
1001265167089438721; "0"
